ad_id,ad_type,real_estate_type,region,city,type,living_area,land_area,floor,building_year,price,seller
6845929,prodaja,stanovanje,ljubljana mesto,ljubljana,"3,5-sobno",68.9,,3/4,1962,339000.0,avenija nepremičnin d.o.o.
6825031,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,125.1,,p/3,2023,850000.0,"loox nepremičnine, mateja funtek derča s.p."
6786094,prodaja,stanovanje,ljubljana mesto,ljubljana,garsonjera,27.0,,p/3,1990,219000.0,zasebna ponudba
6845858,prodaja,stanovanje,ljubljana mesto,ljubljana,"2,5-sobno",50.0,,3/3,1906,265000.0,mikljič-hribar company d.o.o.
6845884,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,73.0,,11/12,1960,275000.0,"erjavec nepremičnine, erjavec dušan s.p."
6836878,prodaja,stanovanje,ljubljana mesto,ljubljana,1-sobno,35.0,,,1884,150000.0,abc nepremičnine d.o.o.
6820844,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,325.0,,1,1630,1499000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
6776946,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,103.5,,vp/2,1925,559000.0,mondreal d.o.o. 
6782430,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,69.4,,vp/3,2019,350000.0,zasebna ponudba
6691582,prodaja,stanovanje,ljubljana mesto,ljubljana,garsonjera,21.1,,,1991,180000.0,prospera nepremičnine d.o.o.
6821776,prodaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,119.7,,p/2,2023,352157.0,prosperity re d.o.o.
6818890,prodaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,171.6,,p/2,2023,397471.0,prosperity re d.o.o.
6818866,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,111.1,,,1880,418750.0,nai significa d.o.o.
6836684,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,101.9,,1/3,1972,390000.0,"stoja trade, d.o.o., ljubljana"
6836673,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,209.3,,,1972,670000.0,"stoja trade, d.o.o., ljubljana"
6829906,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,105.0,200.0,1/2,1945,400000.0,zasebna ponudba
6845423,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,75.2,,p/1,1908,292000.0,"van nepremičnine, d.o.o."
6835611,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,106.0,,3/3,1931,780000.0,zasebna ponudba
6454553,prodaja,hiša,gorenjska,tržič,dvojček,151.9,270.0,k+p+m,2021,366000.0,anepremičnine d.o.o.
6668506,prodaja,hiša,gorenjska,tržič,samostojna,165.0,250.0,p+1+2,2021,326000.0,"inf - ing nepremičnine, storitve, d.o.o."
6827497,prodaja,hiša,gorenjska,voglje,samostojna,880.0,1673.0,k+p+1+m,1985,930000.0,"romit, d.o.o."
6822526,prodaja,hiša,gorenjska,voglje,samostojna,880.0,1673.0,,1985,930000.0,zasebna ponudba
6770881,prodaja,hiša,gorenjska,vrbnje,dvojček,285.3,,,1994,495000.0,nepremičnine smuk – nskg d.o.o.
6569057,prodaja,hiša,gorenjska,zgornje gorje,samostojna,406.0,679.0,k+p+m/1,1903,225000.0,makler bled d.o.o.
6822220,prodaja,hiša,gorenjska,zgornji brnik,samostojna,224.6,1169.0,,2005,850000.0,abc nepremičnine d.o.o.
6735630,prodaja,hiša,gorenjska,žabnica,samostojna,277.1,584.0,,1975,745000.0,"stoja trade, d.o.o., ljubljana"
6454124,prodaja,hiša,gorenjska,železniki,dvojček,150.0,197.0,,1750,59000.0,blok 5 d.o.o.
6753636,prodaja,hiša,gorenjska,železniki,samostojna,120.0,,,1890,150000.0,blok 5 d.o.o.
6565255,prodaja,hiša,gorenjska,žiri,samostojna,150.0,475.0,k+p+1+m,1971,190000.0,zasebna ponudba
6826275,prodaja,hiša,gorenjska,žiri,samostojna,282.5,331.0,,1966,320000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
6787336,prodaja,hiša,gorenjska,žiri,samostojna,261.0,1225.0,k+p+1+m,1959,248000.0,zasebna ponudba
6777186,prodaja,stanovanje,savinjska,vojnik,3-sobno,132.9,,2/2,2024,281545.0,"nepremičninska družba, d.o.o., pe re/max premium"
6791837,prodaja,stanovanje,savinjska,vojnik,apartma,845.8,,,1890,1061650.0,"nepremičninska družba, d.o.o., pe re/max premium"
6786483,prodaja,stanovanje,savinjska,vojnik,3-sobno,77.0,,1,2024,201972.0,"nepremičninska družba, d.o.o., pe re/max premium"
6786480,prodaja,stanovanje,savinjska,vojnik,3-sobno,129.7,54.0,p,2024,231580.0,"nepremičninska družba, d.o.o., pe re/max premium"
6771074,prodaja,stanovanje,savinjska,vojnik,2-sobno,78.0,,p/2,2024,178800.0,"nepremičninska družba, d.o.o., pe re/max premium"
6771069,prodaja,stanovanje,savinjska,vojnik,3-sobno,84.0,,p/2,2024,197975.0,"nepremičninska družba, d.o.o., pe re/max premium"
6774314,prodaja,stanovanje,savinjska,vojnik,2-sobno,68.1,,1/2,2024,174735.0,"re/max avenija, nepremičnine maribor d.o.o."
6549665,prodaja,stanovanje,savinjska,vransko,3-sobno,94.82,,2/3,2023,255536.38,"aeon nepremičnine, d.o.o."
6741532,prodaja,stanovanje,savinjska,vransko,3-sobno,94.82,,1/3,2023,255536.38,"aeon nepremičnine, d.o.o."
6766635,prodaja,stanovanje,savinjska,vransko,4-sobno,94.82,,2/3,2024,255536.38,"aeon nepremičnine, d.o.o."
6595308,prodaja,stanovanje,savinjska,vransko,5 in večsobno,111.06,,1/3,2023,309911.56,"aeon nepremičnine, d.o.o."
6550133,prodaja,stanovanje,savinjska,vransko,5 in večsobno,111.06,,1/3,2023,303554.0,"aeon nepremičnine, d.o.o."
6550525,prodaja,stanovanje,savinjska,vransko,5 in večsobno,111.06,,1/3,2023,303554.0,"aeon nepremičnine, d.o.o."
6550507,prodaja,stanovanje,savinjska,vransko,4-sobno,111.3,,1/3,2023,311873.75,"aeon nepremičnine, d.o.o."
6549772,prodaja,stanovanje,savinjska,vransko,4-sobno,111.3,,1/3,2023,311873.75,"aeon nepremičnine, d.o.o."
6766637,prodaja,stanovanje,savinjska,vransko,5 in večsobno,111.6,,1/3,2024,303554.06,"aeon nepremičnine, d.o.o."
6550516,prodaja,stanovanje,savinjska,vransko,4-sobno,125.89,,1/3,2023,359967.0,"aeon nepremičnine, d.o.o."
6548787,prodaja,stanovanje,savinjska,vransko,4-sobno,125.9,,2/3,2023,349323.13,"aeon nepremičnine, d.o.o."
6693743,prodaja,stanovanje,savinjska,vransko,5 in večsobno,136.06,,1/3,2023,303554.0,"aeon nepremičnine, d.o.o."
6550526,prodaja,stanovanje,savinjska,vransko,4-sobno,137.4,,2/3,2023,374829.69,"aeon nepremičnine, d.o.o."
6550520,prodaja,stanovanje,savinjska,vransko,4-sobno,137.4,,2/3,2023,380744.69,"aeon nepremičnine, d.o.o."
6731667,prodaja,stanovanje,savinjska,vransko,4-sobno,137.4,,2/3,2023,374829.69,"aeon nepremičnine, d.o.o."
6549732,prodaja,stanovanje,savinjska,vransko,3-sobno,179.8,,p/3,2023,359376.56,"aeon nepremičnine, d.o.o."
6733585,prodaja,stanovanje,savinjska,vransko,3-sobno,179.8,,p/3,2023,359376.56,"aeon nepremičnine, d.o.o."
6550131,prodaja,stanovanje,savinjska,vransko,3-sobno,180.91,,p/3,2023,354846.88,"aeon nepremičnine, d.o.o."
6464897,prodaja,hiša,juzna primorska,škocjan,dvojček,129.8,337.0,p+1,1900,269000.0,"investmond nepremičnine, edmond petrovič s.p."
6757469,prodaja,hiša,juzna primorska,šmarje,samostojna,135.0,424.0,,2024,472500.0,"market center omnis d.o.o., pe nepremičninski center koper"
6839346,prodaja,hiša,juzna primorska,šmarje,vrstna,160.9,,p,2025,527352.0,"stoja trade, d.o.o., ljubljana"
6839345,prodaja,hiša,juzna primorska,šmarje,vrstna,163.9,,p,2025,484482.0,"stoja trade, d.o.o., ljubljana"
6731624,prodaja,hiša,juzna primorska,šmarje,vrstna,215.0,392.0,p+1,1900,190000.0,"agencija stenat 2000, jagoda nikolič s.p."
6774809,prodaja,hiša,juzna primorska,šmarje,samostojna,226.0,,,2025,689850.0,"aeon nepremičnine, d.o.o."
6490022,prodaja,hiša,juzna primorska,šmarje,samostojna,262.35,1650.0,k+p+m,1995,599000.0,obala nepremičnine d.o.o.
6496929,prodaja,hiša,juzna primorska,šmarje,vrstna,85.5,115.0,p+1/p+1,1905,270000.0,domodom d.o.o.
6623631,prodaja,hiša,juzna primorska,štanjel,samostojna,190.0,2638.0,p+1,1976,369000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
6589416,prodaja,hiša,juzna primorska,štanjel,samostojna,137.0,10962.0,p+1,2002,1250000.0,perfekt b d.o.o.
6376287,prodaja,hiša,juzna primorska,štorje,samostojna,1550.0,5032.0,,1868,1198000.0,itd nepremičnine d.o.o.
6828287,prodaja,hiša,juzna primorska,tinjan,samostojna,270.0,683.0,p+1+2,2002,799000.0,zasebna ponudba
6774747,prodaja,hiša,juzna primorska,tomaj,samostojna,220.0,550.0,,1870,365000.0,"nepremičninsko posredništvo, anže lenče s.p."
6454328,prodaja,hiša,juzna primorska,tomaj,samostojna,340.0,540.0,p+1,1900,840000.0,rocco nepremičnine d.o.o.
6778009,prodaja,hiša,juzna primorska,topolovec,samostojna,308.0,547.0,k+p+1,1800,269000.0,"nepremičninska družba, d.o.o., pe re/max obala"
6735973,prodaja,hiša,juzna primorska,topolovec,samostojna,500.0,652.0,p+1+2,1896,1350000.0,agencija elite d.o.o.
6769565,prodaja,hiša,juzna primorska,tublje pri komnu,vrstna,80.0,,,1800,99000.0,"market center omnis d.o.o., pe nepremičninski center koper"
6789962,prodaja,stanovanje,notranjska,postojna,2-sobno,57.5,,3/3,1912,120000.0,"lobodas, posredništvo in storitve d.o.o."
